N,Densidade,Estrutura,Operacao,Tempo,Memoria
100000,1e-05,Est. 2 - Heap,Mult Matriz,0.0009427070617675781,0
1000000,1e-08,Est. 1 - Hash,Uso de Memória,0.0,13312
1000000,1e-08,Est. 1 - Hash,Acessar Elemento,5.245208740234375e-06,0
1000000,1e-08,Est. 1 - Hash,Inserir Elemento,1.9311904907226562e-05,0
1000000,1e-08,Est. 1 - Hash,Transposta,2.3126602172851562e-05,0
1000000,1e-08,Est. 1 - Hash,Soma,0.00038623809814453125,0
1000000,1e-08,Est. 1 - Hash,Mult Escalar,0.00016689300537109375,0
1000000,1e-08,Est. 1 - Hash,Mult Matriz,0.00021338462829589844,0
1000000,1e-08,Est. 2 - Heap,Uso de Memória,0.0,6400
1000000,1e-08,Est. 2 - Heap,Acessar Elemento,8.273124694824219e-05,0
1000000,1e-08,Est. 2 - Heap,Inserir Elemento,7.796287536621094e-05,0
1000000,1e-08,Est. 2 - Heap,Transposta,7.152557373046875e-07,0
1000000,1e-08,Est. 2 - Heap,Soma,0.0012886524200439453,0
1000000,1e-08,Est. 2 - Heap,Mult Escalar,0.00039505958557128906,0
1000000,1e-08,Est. 2 - Heap,Mult Matriz,6.532669067382812e-05,0
1000000,1e-07,Est. 1 - Hash,Uso de Memória,0.0,132268
1000000,1e-07,Est. 1 - Hash,Acessar Elemento,1.4781951904296875e-05,0
1000000,1e-07,Est. 1 - Hash,Inserir Elemento,1.621246337890625e-05,0
1000000,1e-07,Est. 1 - Hash,Transposta,0.0003681182861328125,0
1000000,1e-07,Est. 1 - Hash,Soma,0.003594636917114258,0
1000000,1e-07,Est. 1 - Hash,Mult Escalar,0.002438783645629883,0
1000000,1e-07,Est. 1 - Hash,Mult Matriz,0.0016162395477294922,0
1000000,1e-07,Est. 2 - Heap,Uso de Memória,0.0,63936
1000000,1e-07,Est. 2 - Heap,Acessar Elemento,0.00011897087097167969,0
1000000,1e-07,Est. 2 - Heap,Inserir Elemento,0.0002892017364501953,0
1000000,1e-07,Est. 2 - Heap,Transposta,1.9073486328125e-06,0
1000000,1e-07,Est. 2 - Heap,Soma,0.010815858840942383,0
1000000,1e-07,Est. 2 - Heap,Mult Escalar,0.00477290153503418,0
1000000,1e-07,Est. 2 - Heap,Mult Matriz,0.0011179447174072266,0
1000000,1e-06,Est. 1 - Hash,Uso de Memória,0.0,1346032
1000000,1e-06,Est. 1 - Hash,Acessar Elemento,1.2874603271484375e-05,0
1000000,1e-06,Est. 1 - Hash,Inserir Elemento,1.9788742065429688e-05,0
1000000,1e-06,Est. 1 - Hash,Transposta,0.006522417068481445,0
1000000,1e-06,Est. 1 - Hash,Soma,0.05813097953796387,0
1000000,1e-06,Est. 1 - Hash,Mult Escalar,0.023951292037963867,0
1000000,1e-06,Est. 1 - Hash,Mult Matriz,0.02467656135559082,0
1000000,1e-06,Est. 2 - Heap,Uso de Memória,0.0,640000
1000000,1e-06,Est. 2 - Heap,Acessar Elemento,9.202957153320312e-05,0
1000000,1e-06,Est. 2 - Heap,Inserir Elemento,0.00016999244689941406,0
1000000,1e-06,Est. 2 - Heap,Transposta,1.430511474609375e-06,0
1000000,1e-06,Est. 2 - Heap,Soma,0.15468811988830566,0
1000000,1e-06,Est. 2 - Heap,Mult Escalar,0.07385754585266113,0
1000000,1e-06,Est. 2 - Heap,Mult Matriz,0.011129617691040039,0
